date,close,open,high,low,volume
2024-05-10T00:00:00+05:30,409.06,402.59,411.89,402.59,14816629.0
2024-05-13T00:00:00+05:30,407.64,408.96,411.04,405.42,7736702.0
2024-05-14T00:00:00+05:30,405.61,406.36,409.01,404.52,11653430.0
2024-05-15T00:00:00+05:30,403.82,406.6,408.96,402.83,8014391.0
2024-05-16T00:00:00+05:30,407.26,405.89,408.35,399.19,24392717.0
2024-05-17T00:00:00+05:30,411.84,408.16,412.97,404.85,12133982.0
2024-05-18T00:00:00+05:30,412.17,412.5,413.11,410.8,756257.0
2024-05-21T00:00:00+05:30,410.42,411.56,412.59,408.91,11399836.0
2024-05-22T00:00:00+05:30,415.24,412.83,417.17,410.99,11258798.0
2024-05-23T00:00:00+05:30,416.61,416.65,419.96,412.08,27792503.0
2024-05-24T00:00:00+05:30,411.75,416.28,417.64,410.9,13519396.0
2024-05-27T00:00:00+05:30,407.31,414.2,414.29,406.55,12529492.0
2024-05-28T00:00:00+05:30,404.95,407.88,408.25,404.24,9863157.0
2024-05-29T00:00:00+05:30,406.79,401.65,408.16,401.65,11049852.0
2024-05-30T00:00:00+05:30,400.09,404.48,406.79,398.67,21743432.0
2024-05-31T00:00:00+05:30,402.54,402.83,405.47,400.47,29889818.0
2024-06-03T00:00:00+05:30,406.22,409.67,410.52,404.62,16440874.0
2024-06-04T00:00:00+05:30,391.92,402.12,402.4,380.26,48752870.0
2024-06-05T00:00:00+05:30,406.18,398.34,411.56,394.61,28763947.0
2024-06-06T00:00:00+05:30,410.99,411.56,413.16,406.93,32968305.0
2024-06-07T00:00:00+05:30,414.53,407.21,416.89,406.93,30137651.0
2024-06-10T00:00:00+05:30,412.41,415.33,416.28,411.41,12111395.0
2024-06-11T00:00:00+05:30,408.72,412.5,413.26,408.02,13423131.0
2024-06-12T00:00:00+05:30,408.06,406.41,410.05,406.08,10967826.0
2024-06-13T00:00:00+05:30,406.18,412.41,412.41,405.66,9835193.0
2024-06-14T00:00:00+05:30,406.98,406.84,407.69,405.0,9765275.0
2024-06-18T00:00:00+05:30,404.71,408.72,409.86,404.19,14935509.0
2024-06-19T00:00:00+05:30,399.9,405.89,406.6,399.33,11557767.0
2024-06-20T00:00:00+05:30,399.57,400.28,402.59,397.87,15452098.0
2024-06-21T00:00:00+05:30,396.08,401.17,401.46,395.08,26702661.0
2024-06-24T00:00:00+05:30,399.57,396.45,400.18,396.45,9918494.0
2024-06-25T00:00:00+05:30,399.57,399.29,400.23,396.22,10869846.0
2024-06-26T00:00:00+05:30,400.18,399.29,402.49,398.39,11743163.0
2024-06-27T00:00:00+05:30,401.74,400.18,403.3,397.49,39210872.0
2024-06-28T00:00:00+05:30,401.08,401.65,404.0,399.76,18927458.0
2024-07-01T00:00:00+05:30,405.0,402.4,406.13,400.84,13660603.0
2024-07-02T00:00:00+05:30,401.65,405.89,406.51,398.86,11402600.0
2024-07-03T00:00:00+05:30,404.29,402.21,405.56,401.65,7584994.0
2024-07-04T00:00:00+05:30,405.0,405.89,407.31,403.11,9669438.0
2024-07-05T00:00:00+05:30,409.34,404.95,409.67,403.63,13697511.0
2024-07-08T00:00:00+05:30,418.73,410.75,419.63,409.34,21739914.0
2024-07-09T00:00:00+05:30,427.23,422.51,429.49,419.11,28042404.0
2024-07-10T00:00:00+05:30,426.14,428.26,429.82,421.47,12308248.0
2024-07-11T00:00:00+05:30,432.94,424.77,433.74,423.54,19949792.0
2024-07-12T00:00:00+05:30,433.31,432.94,437.28,430.29,20089055.0
2024-07-15T00:00:00+05:30,437.42,433.31,440.3,431.57,17216227.0
2024-07-16T00:00:00+05:30,439.45,437.47,440.58,435.53,13768623.0
2024-07-18T00:00:00+05:30,443.89,437.04,444.5,436.71,22347614.0
2024-07-19T00:00:00+05:30,447.95,444.59,452.52,443.08,26460850.0
2024-07-22T00:00:00+05:30,440.39,447.99,452.57,439.73,19139612.0
2024-07-23T00:00:00+05:30,464.61,440.39,469.51,440.25,57254276.0
2024-07-24T00:00:00+05:30,466.35,468.19,482.02,463.14,44572178.0
2024-07-25T00:00:00+05:30,462.48,462.53,468.19,457.48,18940878.0
2024-07-26T00:00:00+05:30,474.05,466.35,478.01,460.07,21967670.0
2024-07-29T00:00:00+05:30,468.24,477.16,477.82,466.35,13239121.0
2024-07-30T00:00:00+05:30,462.43,468.48,469.89,461.25,14170339.0
2024-07-31T00:00:00+05:30,467.58,464.84,470.03,463.0,12223502.0
2024-08-01T00:00:00+05:30,466.02,468.15,468.9,463.43,12358378.0
2024-08-02T00:00:00+05:30,461.68,457.62,471.45,457.62,22586323.0
2024-08-05T00:00:00+05:30,458.75,453.14,464.32,452.66,25525159.0
2024-08-06T00:00:00+05:30,459.04,458.99,464.13,456.91,14537894.0
2024-08-07T00:00:00+05:30,465.03,462.53,467.82,460.74,11548002.0
2024-08-08T00:00:00+05:30,467.01,466.3,470.08,464.89,21779140.0
2024-08-09T00:00:00+05:30,468.1,470.08,470.08,465.46,9748313.0
2024-08-12T00:00:00+05:30,466.87,464.42,471.97,464.42,9615152.0
2024-08-13T00:00:00+05:30,462.53,468.15,469.94,460.88,8218458.0
2024-08-14T00:00:00+05:30,464.61,464.37,471.02,462.43,9803195.0
2024-08-15T00:00:00+05:30,502.65,494.5,504.2,492.65,13137392.0
2024-08-16T00:00:00+05:30,474.47,466.78,475.93,465.03,13917659.0
2024-08-19T00:00:00+05:30,473.34,476.45,480.75,471.59,10804456.0
2024-08-20T00:00:00+05:30,470.84,472.91,475.18,469.8,7027134.0
2024-08-21T00:00:00+05:30,477.07,471.97,480.46,471.07,8978174.0
2024-08-22T00:00:00+05:30,476.26,479.38,479.99,473.34,8861069.0
2024-08-23T00:00:00+05:30,477.44,476.74,478.53,471.92,8360141.0
2024-08-26T00:00:00+05:30,477.35,477.63,479.52,473.86,8289788.0
2024-08-27T00:00:00+05:30,472.53,479.1,479.14,471.97,8426531.0
2024-08-28T00:00:00+05:30,469.42,472.35,474.14,468.66,8244424.0
2024-08-29T00:00:00+05:30,476.78,470.08,479.24,469.47,19779534.0
2024-08-30T00:00:00+05:30,473.76,473.81,480.61,472.16,15835455.0
2024-09-02T00:00:00+05:30,481.45,475.74,484.15,475.08,16828952.0
2024-09-03T00:00:00+05:30,480.84,481.45,487.02,479.43,12732500.0
2024-09-04T00:00:00+05:30,477.96,471.97,481.46,471.92,8914756.0
2024-09-05T00:00:00+05:30,482.54,479.85,483.2,478.62,11546204.0
2024-09-06T00:00:00+05:30,473.57,483.3,483.3,469.28,14531429.0
2024-09-09T00:00:00+05:30,483.06,473.86,483.91,472.3,14551867.0
2024-09-10T00:00:00+05:30,484.81,483.2,486.13,480.23,11560089.0
2024-09-11T00:00:00+05:30,485.51,484.24,490.38,483.25,15809141.0
2024-09-12T00:00:00+05:30,490.38,486.22,491.32,480.04,19469045.0
2024-09-13T00:00:00+05:30,485.04,490.38,490.85,483.3,9349346.0
2024-09-16T00:00:00+05:30,482.45,486.98,488.02,481.12,7978927.0
2024-09-17T00:00:00+05:30,479.28,482.4,484.76,477.87,11108809.0
2024-09-18T00:00:00+05:30,478.91,479.38,483.67,476.78,5752099.0
2024-09-19T00:00:00+05:30,479.76,481.41,485.94,479.05,14752375.0
2024-09-20T00:00:00+05:30,485.56,483.3,488.35,479.52,25222231.0
2024-09-23T00:00:00+05:30,487.97,486.55,490.33,484.81,8268474.0
2024-09-24T00:00:00+05:30,486.36,488.02,488.77,485.33,7156537.0
2024-09-25T00:00:00+05:30,488.53,486.6,490.19,483.58,8979650.0
2024-09-26T00:00:00+05:30,493.44,488.63,494.39,488.02,16409986.0
2024-09-27T00:00:00+05:30,493.4,491.08,498.87,491.08,18276605.0
2024-09-30T00:00:00+05:30,489.1,491.41,494.95,485.23,11156833.0
2024-10-01T00:00:00+05:30,487.26,489.1,490.61,485.18,5391584.0
2024-10-03T00:00:00+05:30,484.0,480.04,486.79,479.61,16812720.0
2024-10-04T00:00:00+05:30,475.32,481.41,488.35,473.43,19311579.0
2024-10-07T00:00:00+05:30,481.6,478.58,486.08,478.34,17458553.0
2024-10-08T00:00:00+05:30,479.47,481.41,483.81,477.63,10066739.0
2024-10-09T00:00:00+05:30,464.13,481.22,481.22,463.05,25375064.0
2024-10-10T00:00:00+05:30,464.46,467.58,467.86,462.01,13559522.0
2024-10-11T00:00:00+05:30,460.83,465.36,466.26,460.07,15249945.0
2024-10-14T00:00:00+05:30,469.09,463.47,471.02,461.25,7110754.0
2024-10-15T00:00:00+05:30,470.6,470.08,471.4,466.78,8515041.0
2024-10-16T00:00:00+05:30,465.55,468.19,470.88,464.75,7078951.0
2024-10-17T00:00:00+05:30,461.49,467.25,467.25,460.64,7823933.0
2024-10-18T00:00:00+05:30,459.41,461.35,463.99,451.58,23071562.0
2024-10-21T00:00:00+05:30,456.54,459.41,460.26,450.59,7834500.0
2024-10-22T00:00:00+05:30,454.79,456.54,461.02,453.84,13029778.0
2024-10-23T00:00:00+05:30,453.42,454.03,456.2,452.62,10766154.0
2024-10-24T00:00:00+05:30,445.26,454.98,455.36,443.65,13869994.0
2024-10-25T00:00:00+05:30,455.26,449.13,465.83,447.61,32800524.0
2024-10-28T00:00:00+05:30,457.01,454.93,458.66,449.31,9126082.0
2024-10-29T00:00:00+05:30,460.59,457.81,461.77,454.32,7274537.0
2024-10-30T00:00:00+05:30,463.99,460.59,465.6,459.23,6773583.0
2024-10-31T00:00:00+05:30,461.4,464.42,465.36,457.53,8274784.0
2024-11-01T00:00:00+05:30,462.81,463.47,464.51,461.87,1548410.0
2024-11-04T00:00:00+05:30,457.43,465.79,465.79,452.66,8930396.0
2024-11-05T00:00:00+05:30,453.28,455.87,457.86,450.21,7763050.0
2024-11-06T00:00:00+05:30,454.13,453.28,457.24,451.2,11985955.0
2024-11-07T00:00:00+05:30,451.11,454.74,455.64,449.41,9454318.0
2024-11-08T00:00:00+05:30,451.25,451.11,453.75,447.99,6452192.0
2024-11-11T00:00:00+05:30,450.21,451.25,454.51,447.52,5814952.0
2024-11-12T00:00:00+05:30,446.34,450.82,451.15,444.74,5341369.0
2024-11-13T00:00:00+05:30,445.73,443.7,448.09,442.0,11780852.0
2024-11-14T00:00:00+05:30,439.83,444.78,446.43,436.33,12330869.0
2024-11-18T00:00:00+05:30,440.39,439.87,441.57,436.1,8618436.0
2024-11-19T00:00:00+05:30,441.15,441.76,447.19,440.11,7264653.0
2024-11-21T00:00:00+05:30,431.52,435.15,438.03,429.87,20721562.0
2024-11-22T00:00:00+05:30,448.04,430.62,449.79,429.96,20620624.0
2024-11-25T00:00:00+05:30,450.07,452.15,455.17,445.92,14717076.0
2024-11-26T00:00:00+05:30,450.26,453.09,455.59,447.52,6928266.0
2024-11-27T00:00:00+05:30,450.21,450.73,453.18,446.48,7486743.0
2024-11-28T00:00:00+05:30,448.28,450.26,456.68,444.17,15268541.0
2024-11-29T00:00:00+05:30,450.02,446.67,452.05,446.1,8842420.0
2024-12-02T00:00:00+05:30,450.45,449.31,452.43,446.86,5803987.0
2024-12-03T00:00:00+05:30,446.06,439.87,446.86,436.81,23537856.0
2024-12-04T00:00:00+05:30,440.91,447.8,451.39,440.25,14237693.0
2024-12-05T00:00:00+05:30,441.29,441.34,446.25,436.57,27983918.0
2024-12-06T00:00:00+05:30,444.74,443.65,448.32,441.48,7999906.0
2024-12-09T00:00:00+05:30,438.88,445.07,445.54,437.0,12398481.0
2024-12-10T00:00:00+05:30,439.36,439.26,440.3,436.67,9347876.0
2024-12-11T00:00:00+05:30,439.17,441.01,441.95,438.65,7146469.0
2024-12-12T00:00:00+05:30,434.78,439.4,441.67,433.41,13649642.0
2024-12-13T00:00:00+05:30,443.65,434.21,447.8,426.33,33639810.0
2024-12-16T00:00:00+05:30,443.74,443.89,447.8,441.76,9542231.0
2024-12-17T00:00:00+05:30,443.23,443.65,449.13,437.09,21022753.0
2024-12-18T00:00:00+05:30,444.12,446.2,447.24,440.72,13099569.0
2024-12-19T00:00:00+05:30,440.39,442.71,447.76,439.21,15466362.0
2024-12-20T00:00:00+05:30,438.6,440.35,441.24,433.55,20638337.0
2024-12-23T00:00:00+05:30,447.66,444.78,450.92,441.38,19956280.0
2024-12-24T00:00:00+05:30,451.63,448.28,453.33,446.15,12251345.0
2024-12-26T00:00:00+05:30,450.21,453.61,454.84,449.31,9373577.0
2024-12-27T00:00:00+05:30,451.77,452.85,454.88,449.31,17246333.0
2024-12-30T00:00:00+05:30,450.26,453.8,454.46,449.31,13851360.0
2024-12-31T00:00:00+05:30,456.54,451.63,457.48,447.95,14064706.0
2025-01-01T00:00:00+05:30,456.82,458.75,459.56,455.12,19311808.0
2025-01-02T00:00:00+05:30,461.63,458.14,462.53,455.26,27676617.0
2025-01-03T00:00:00+05:30,454.6,462.77,463.47,452.95,39274863.0
2025-01-06T00:00:00+05:30,442.65,455.6,461.75,441.25,22009958.0
2025-01-07T00:00:00+05:30,441.1,445.5,447.6,440.15,14294780.0
2025-01-08T00:00:00+05:30,449.55,443.0,452.05,437.1,13482926.0
2025-01-09T00:00:00+05:30,450.1,449.4,460.65,446.05,19732649.0
2025-01-10T00:00:00+05:30,444.9,449.95,452.0,442.5,9145729.0
2025-01-13T00:00:00+05:30,439.05,435.0,444.0,435.0,17799607.0
2025-01-14T00:00:00+05:30,436.6,441.0,441.5,435.85,18048459.0
2025-01-15T00:00:00+05:30,437.35,436.6,441.8,435.35,9786805.0
2025-01-16T00:00:00+05:30,432.85,438.05,439.45,431.1,15774070.0
2025-01-17T00:00:00+05:30,440.2,433.0,441.8,432.5,11270061.0
2025-01-20T00:00:00+05:30,437.7,439.0,441.2,436.0,8742771.0
2025-01-21T00:00:00+05:30,437.55,438.0,447.0,435.25,15686500.0
2025-01-22T00:00:00+05:30,437.0,439.9,441.95,436.55,9619648.0
2025-01-23T00:00:00+05:30,440.2,435.0,441.85,434.1,8888248.0
2025-01-24T00:00:00+05:30,441.6,439.4,445.0,439.05,9665384.0
2025-01-27T00:00:00+05:30,440.1,440.8,445.0,436.55,10480203.0
2025-01-28T00:00:00+05:30,435.45,440.0,441.8,434.5,20813072.0
2025-01-29T00:00:00+05:30,433.35,435.95,437.5,430.1,15158510.0
2025-01-30T00:00:00+05:30,436.2,433.0,438.0,431.45,22496695.0
2025-01-31T00:00:00+05:30,447.5,436.5,448.2,435.1,13546181.0
2025-02-01T00:00:00+05:30,462.55,448.0,471.5,439.55,30393007.0
2025-02-03T00:00:00+05:30,454.35,462.0,465.2,452.3,16991730.0
2025-02-04T00:00:00+05:30,455.15,458.0,460.35,448.75,18923681.0
2025-02-05T00:00:00+05:30,448.15,455.15,455.85,446.5,12836283.0
2025-02-06T00:00:00+05:30,441.1,450.0,450.0,438.2,17469129.0
2025-02-07T00:00:00+05:30,430.85,440.0,445.5,428.4,18875982.0
2025-02-10T00:00:00+05:30,427.2,427.0,433.3,426.5,12227140.0
2025-02-11T00:00:00+05:30,418.3,428.8,430.55,417.5,14288751.0
2025-02-12T00:00:00+05:30,409.9,413.15,413.8,407.6,13884574.0
2025-02-13T00:00:00+05:30,409.7,409.95,413.95,409.0,12989029.0
2025-02-14T00:00:00+05:30,410.25,411.75,416.2,408.4,14124236.0
2025-02-17T00:00:00+05:30,408.6,409.8,411.4,406.75,11975265.0
2025-02-18T00:00:00+05:30,405.25,408.0,410.85,404.0,12998403.0
2025-02-19T00:00:00+05:30,406.4,404.8,408.8,404.5,7079032.0
2025-02-20T00:00:00+05:30,402.05,399.95,403.9,396.2,15355585.0
2025-02-21T00:00:00+05:30,400.9,402.05,403.25,399.2,8240986.0
2025-02-24T00:00:00+05:30,401.9,400.0,403.4,398.75,7037625.0
2025-02-25T00:00:00+05:30,404.85,402.0,407.0,400.5,15760891.0
2025-02-27T00:00:00+05:30,401.6,404.85,406.5,399.5,19051003.0
2025-02-28T00:00:00+05:30,395.0,399.0,402.5,392.2,31954776.0
2025-03-03T00:00:00+05:30,397.45,395.95,399.0,391.2,10702826.0
2025-03-04T00:00:00+05:30,394.85,395.4,397.2,392.85,13404774.0
2025-03-05T00:00:00+05:30,405.05,394.5,412.75,394.5,15665018.0
2025-03-06T00:00:00+05:30,405.7,409.15,409.7,400.55,17869996.0
2025-03-07T00:00:00+05:30,403.9,403.55,405.85,401.7,11180761.0
2025-03-10T00:00:00+05:30,405.0,401.05,406.85,400.4,9785018.0
2025-03-11T00:00:00+05:30,406.2,401.5,408.4,401.2,11099475.0
2025-03-12T00:00:00+05:30,412.4,406.4,413.3,404.0,13844306.0
2025-03-13T00:00:00+05:30,412.05,413.0,414.4,408.2,8196569.0
2025-03-17T00:00:00+05:30,407.95,413.0,416.25,407.0,5257859.0
2025-03-18T00:00:00+05:30,409.1,410.0,411.95,407.75,13861897.0
2025-03-19T00:00:00+05:30,403.05,410.0,410.75,402.6,12830387.0
2025-03-20T00:00:00+05:30,403.95,405.0,406.65,401.9,16994037.0
2025-03-21T00:00:00+05:30,405.55,405.95,407.5,401.7,25302035.0
2025-03-24T00:00:00+05:30,410.9,407.0,412.85,405.6,14362572.0
2025-03-25T00:00:00+05:30,409.8,412.0,415.25,408.7,20338110.0
2025-03-26T00:00:00+05:30,407.35,410.3,411.2,406.25,13891436.0
2025-03-27T00:00:00+05:30,409.45,408.0,410.7,405.65,18642328.0
2025-03-28T00:00:00+05:30,409.75,410.9,415.6,408.15,12981873.0
2025-04-01T00:00:00+05:30,406.65,409.8,414.4,405.6,15206240.0
2025-04-02T00:00:00+05:30,409.05,407.05,410.0,406.05,8001323.0
2025-04-03T00:00:00+05:30,409.4,407.05,410.2,406.7,7059566.0
2025-04-04T00:00:00+05:30,409.7,407.5,412.8,404.5,18627592.0
2025-04-07T00:00:00+05:30,406.05,390.15,408.1,390.15,26762866.0
2025-04-08T00:00:00+05:30,412.55,411.9,415.8,407.25,18600796.0
2025-04-09T00:00:00+05:30,416.3,413.0,419.05,411.25,21785572.0
2025-04-11T00:00:00+05:30,421.55,420.0,422.45,417.0,8939356.0
2025-04-15T00:00:00+05:30,420.4,429.2,429.2,419.0,11685880.0
2025-04-16T00:00:00+05:30,424.45,418.0,426.05,418.0,13034594.0
2025-04-17T00:00:00+05:30,427.25,425.0,427.85,421.55,22410217.0
2025-04-21T00:00:00+05:30,422.85,428.05,429.1,421.5,27388236.0
2025-04-22T00:00:00+05:30,433.6,425.95,434.8,423.55,32031936.0
2025-04-23T00:00:00+05:30,430.85,436.2,437.45,428.85,19566317.0
2025-04-24T00:00:00+05:30,430.05,431.85,436.05,429.3,26064089.0
2025-04-25T00:00:00+05:30,427.8,430.05,432.7,423.3,22944377.0
2025-04-28T00:00:00+05:30,428.8,426.65,430.5,424.75,6287095.0
2025-04-29T00:00:00+05:30,426.0,428.9,429.6,425.0,11189930.0
2025-04-30T00:00:00+05:30,425.8,427.4,429.3,422.0,10026546.0
2025-05-02T00:00:00+05:30,430.25,424.1,431.5,424.1,12769461.0
2025-05-05T00:00:00+05:30,436.95,430.25,438.5,429.35,11525305.0
2025-05-06T00:00:00+05:30,435.55,437.5,439.65,433.0,15026568.0
2025-05-07T00:00:00+05:30,431.15,433.4,435.0,429.7,9710361.0
2025-05-08T00:00:00+05:30,430.6,429.0,431.5,423.55,19937960.0
2025-05-09T00:00:00+05:30,423.55,425.95,429.15,423.0,8226512.0
2025-05-12T00:00:00+05:30,435.5,429.5,436.2,428.15,8031891.0
2025-05-13T00:00:00+05:30,427.9,434.9,437.95,425.35,14976369.0
2025-05-14T00:00:00+05:30,429.1,427.1,431.85,425.9,9557309.0
2025-05-15T00:00:00+05:30,432.65,429.1,435.4,426.0,24263510.0
2025-05-16T00:00:00+05:30,435.7,434.9,436.2,432.1,16402035.0
2025-05-19T00:00:00+05:30,435.35,435.0,438.5,432.65,7543854.0
2025-05-20T00:00:00+05:30,434.9,437.0,440.8,432.9,9868414.0
2025-05-21T00:00:00+05:30,433.0,436.6,438.2,432.0,5776672.0
2025-05-22T00:00:00+05:30,426.1,433.0,433.0,422.9,19451749.0
2025-05-23T00:00:00+05:30,436.3,434.0,439.0,429.0,18536884.0
2025-05-26T00:00:00+05:30,442.9,438.25,443.55,436.75,13107662.0
2025-05-27T00:00:00+05:30,433.9,442.9,444.2,430.85,26986022.0
2025-05-28T00:00:00+05:30,420.2,417.7,422.6,413.0,431851622.0
2025-05-29T00:00:00+05:30,418.75,422.0,422.8,416.6,21478547.0
2025-05-30T00:00:00+05:30,418.05,419.1,420.05,416.4,30656239.0
2025-06-02T00:00:00+05:30,419.3,418.3,420.45,414.55,14973380.0
2025-06-03T00:00:00+05:30,416.95,419.0,421.7,415.65,13216486.0
2025-06-04T00:00:00+05:30,417.0,417.15,419.0,415.95,12598933.0
2025-06-05T00:00:00+05:30,419.1,418.5,420.95,415.75,13212523.0
2025-06-06T00:00:00+05:30,421.05,420.3,421.3,419.0,8774988.0
2025-06-09T00:00:00+05:30,423.05,422.0,423.6,420.5,10473123.0
2025-06-10T00:00:00+05:30,427.0,424.5,428.55,423.05,13041075.0
2025-06-11T00:00:00+05:30,426.15,428.0,428.1,424.85,20789182.0
2025-06-12T00:00:00+05:30,421.0,427.0,427.2,419.55,18508835.0
2025-06-13T00:00:00+05:30,413.9,415.0,419.35,413.5,17873926.0
2025-06-16T00:00:00+05:30,418.2,414.95,418.9,413.25,7006629.0
2025-06-17T00:00:00+05:30,417.4,418.1,419.05,415.7,9028406.0
2025-06-18T00:00:00+05:30,415.9,417.0,418.45,414.9,8036215.0
2025-06-19T00:00:00+05:30,416.0,415.65,418.25,414.8,12601006.0
2025-06-20T00:00:00+05:30,418.55,416.0,419.5,416.0,13203184.0
2025-06-23T00:00:00+05:30,413.9,417.0,417.5,411.75,14839890.0
2025-06-24T00:00:00+05:30,414.35,416.9,420.65,413.75,16690068.0
2025-06-25T00:00:00+05:30,416.35,416.4,418.15,415.1,9946718.0
2025-06-26T00:00:00+05:30,420.3,417.2,420.9,416.25,13703918.0
2025-06-27T00:00:00+05:30,418.65,421.0,422.0,417.8,21409935.0
2025-06-30T00:00:00+05:30,416.45,419.8,420.75,415.8,12317124.0
2025-07-01T00:00:00+05:30,415.1,417.0,418.85,414.9,13670465.0
2025-07-02T00:00:00+05:30,412.95,416.9,416.9,411.7,15990899.0
2025-07-03T00:00:00+05:30,413.35,414.0,416.0,411.25,14185298.0
2025-07-04T00:00:00+05:30,412.55,414.9,415.0,411.75,8256733.0
2025-07-07T00:00:00+05:30,416.15,413.0,417.2,412.0,6845218.0
2025-07-08T00:00:00+05:30,417.2,416.15,418.1,414.65,6807192.0
2025-07-09T00:00:00+05:30,419.45,416.2,420.3,415.45,9930533.0
2025-07-10T00:00:00+05:30,416.85,420.3,420.3,416.4,6220360.0
2025-07-11T00:00:00+05:30,416.8,417.0,418.05,415.5,8578844.0
2025-07-14T00:00:00+05:30,419.4,417.05,419.95,416.55,6896989.0
2025-07-15T00:00:00+05:30,422.1,420.9,422.4,419.0,8532755.0
2025-07-16T00:00:00+05:30,424.6,422.1,425.45,420.3,9780773.0
2025-07-17T00:00:00+05:30,423.95,425.8,425.9,423.0,7240795.0
2025-07-18T00:00:00+05:30,422.75,425.2,425.2,420.1,6730256.0
2025-07-21T00:00:00+05:30,420.1,422.0,422.75,418.4,4822343.0
2025-07-22T00:00:00+05:30,416.0,420.1,420.4,415.2,9869507.0
2025-07-23T00:00:00+05:30,414.95,417.1,417.9,414.0,12196187.0
2025-07-24T00:00:00+05:30,409.95,415.85,415.85,409.45,9005157.0
2025-07-25T00:00:00+05:30,409.4,410.0,410.25,407.75,5824089.0
2025-07-28T00:00:00+05:30,409.9,410.8,410.85,408.6,8123337.0
2025-07-29T00:00:00+05:30,408.45,410.0,411.4,408.0,6811772.0
2025-07-30T00:00:00+05:30,407.6,409.0,409.3,405.75,10915863.0
2025-07-31T00:00:00+05:30,411.95,405.95,414.0,405.55,19364174.0
2025-08-01T00:00:00+05:30,416.45,412.4,419.35,411.8,14324065.0
2025-08-04T00:00:00+05:30,416.85,420.2,422.5,415.1,18352458.0
2025-08-05T00:00:00+05:30,414.15,417.2,417.95,413.0,8495104.0
2025-08-06T00:00:00+05:30,412.0,414.15,415.0,410.5,9080543.0
2025-08-07T00:00:00+05:30,413.6,412.0,414.75,411.65,11514878.0
2025-08-08T00:00:00+05:30,414.5,413.9,415.35,412.95,9814361.0
2025-08-11T00:00:00+05:30,416.85,414.5,417.0,414.0,8514272.0
2025-08-12T00:00:00+05:30,416.35,417.0,419.8,415.3,13635738.0
2025-08-13T00:00:00+05:30,414.2,417.2,417.5,413.6,10874178.0
